level,orient,lemma,pos,pol,std
8,negative,baldío,n,-0.25,0.0
8,negative,balístico,a,-0.25,0.0
8,negative,bamboleo,n,-0.25,0.0
8,negative,banquillo_de_los_acusados,n,-0.25,0.0
8,negative,barco_de_guerra,n,-0.25,0.0
8,negative,barra_de_cacahuetes,n,-0.25,0.0
8,negative,barrillo,n,-0.25,0.0
8,negative,basalto,n,-0.25,0.0
8,negative,base,a,-0.25,0.0
8,negative,base_de_operaciones,n,-0.25,0.0
8,negative,basto,n,-0.25,0.0
8,negative,bastón_ligero_de_paseo,n,-0.25,0.0
8,negative,basáltico,a,-0.25,0.0
8,negative,bata_de_baño,n,-0.25,0.0
8,negative,batalla_de_Horcas_Caudinas,n,-0.25,0.0
8,negative,batalla_de_Ipso,n,-0.25,0.0
8,negative,batalla_de_Ivry,n,-0.25,0.0
8,negative,batalla_de_Magenta,n,-0.25,0.0
8,negative,batalla_de_Maratón,n,-0.25,0.0
8,negative,batalla_de_Minden,n,-0.25,0.0
8,negative,batalla_de_Panipat,n,-0.25,0.0
8,negative,batalla_de_Queronea,n,-0.25,0.0
8,negative,batalla_de_Rocroi,n,-0.25,0.0
8,negative,batalla_de_las_Horcas_Caudinas,n,-0.25,0.0
8,negative,batalla_del_Somme,n,-0.25,0.0
8,negative,batiborrillo,n,-0.25,0.0
8,negative,batida,n,-0.25,0.0
8,negative,batir_a_golpes,v,-0.25,0.072
8,negative,batín,n,-0.25,0.0
8,negative,bauhinia,n,-0.25,0.0
8,negative,bañador,n,-0.25,0.0
8,negative,baño_de_sangre,n,-0.25,0.0
8,negative,behaviorista,a,-0.25,0.0
8,negative,belicosidad,n,-0.25,0.0
8,negative,belitre,n,-0.25,0.0
8,negative,bellaco,n,-0.25,0.0
8,negative,bellaquería,n,-0.25,0.0
8,negative,berilio,n,-0.25,0.0
8,negative,bicoca,n,-0.25,0.0
8,negative,bienes_relictos,n,-0.25,0.0
8,negative,billete_de_banco,n,-0.25,0.0
8,negative,biorremediación,n,-0.25,0.0
8,negative,bioterrorismo,n,-0.25,0.0
8,negative,biotita,n,-0.25,0.0
8,negative,biotítico,a,-0.25,0.0
8,negative,bisbiseo,n,-0.25,0.0
8,negative,bizquera,n,-0.25,0.0
8,negative,blaia_zimondal,n,-0.25,0.0
8,negative,blandengue,a,-0.25,0.0
8,negative,bloc_de_notas,n,-0.25,0.0
8,negative,bloqueo_mutuo,n,-0.25,0.0
8,negative,blusa,n,-0.25,0.0
8,negative,bobadas,n,-0.25,0.072
8,negative,boca_del_estómago,n,-0.25,0.0
8,negative,body,n,-0.25,0.0
8,negative,bofia,n,-0.25,0.0
8,negative,bogeyman,n,-0.25,0.0
8,negative,bola_de_fuego,n,-0.25,0.0
8,negative,bola_de_manteca,n,-0.25,0.0
8,negative,bolonio,n,-0.25,0.0
8,negative,bomba_centrífuga,n,-0.25,0.0
8,negative,bomba_de_relojería,n,-0.25,0.088
8,negative,bombardeo,n,-0.25,0.072
8,negative,bombín,n,-0.25,0.0
8,negative,borrelia,n,-0.25,0.0
8,negative,bos,n,-0.25,0.0
8,negative,boscaje,n,-0.25,0.0
8,negative,bosta_de_vaca,n,-0.25,0.0
8,negative,botas_camperas,n,-0.25,0.0
8,negative,botija,n,-0.25,0.0
8,negative,botulismo,n,-0.25,0.0
8,negative,boxear,v,-0.25,0.0
8,negative,boxeo,n,-0.25,0.0
8,negative,brachystegia,n,-0.25,0.0
8,negative,bradicardia,n,-0.25,0.0
8,negative,braquial,a,-0.25,0.0
8,negative,braquiuros,n,-0.25,0.0
8,negative,bravuconada,n,-0.25,0.0
8,negative,brea,n,-0.25,0.0
8,negative,bregante,n,-0.25,0.0
8,negative,brezo,n,-0.25,0.0
8,negative,breña,n,-0.25,0.0
8,negative,bribonería,n,-0.25,0.0
8,negative,brillo,v,-0.25,0.0
8,negative,brisa,n,-0.25,0.0
8,negative,broma_de_mal_gusto,n,-0.25,0.0
8,negative,broma_telefónica,n,-0.25,0.0
8,negative,bromuro_de_metilo,n,-0.25,0.0
8,negative,bronco,a,-0.25,0.0
8,negative,bronquedad,n,-0.25,0.088
8,negative,broza,n,-0.25,0.0
8,negative,brujería,n,-0.25,0.0
8,negative,bruxismo,n,-0.25,0.0
8,negative,bruza,n,-0.25,0.0
8,negative,bubónico,a,-0.25,0.0
8,negative,bufete,n,-0.25,0.0
8,negative,bulbar,a,-0.25,0.0
8,negative,bulbo_raquídeo,n,-0.25,0.0
8,negative,bumerang,n,-0.25,0.0
8,negative,buque_hundido,n,-0.25,0.0
8,negative,buque_naufragado,n,-0.25,0.0
8,negative,burdo,a,-0.25,0.0
8,negative,burka,n,-0.25,0.0
8,negative,buro,n,-0.25,0.0
8,negative,busca_y_captura,n,-0.25,0.0
8,negative,buscapleitos,n,-0.25,0.0
8,negative,buscavidas,n,-0.25,0.0
8,negative,bustier,n,-0.25,0.0
8,negative,butírico,a,-0.25,0.0
8,negative,bálsamo_del_Perú,n,-0.25,0.0
8,negative,búmeran,n,-0.25,0.0
8,negative,caballo_de_batalla,n,-0.25,0.0
8,negative,cabezadilla,n,-0.25,0.0
8,negative,caca_de_palomas,n,-0.25,0.0
8,negative,cacharro,n,-0.25,0.0
8,negative,cachondearse,v,-0.25,0.088
8,negative,caco,n,-0.25,0.0
8,negative,cadáver,n,-0.25,0.0
8,negative,caer_violentamente,v,-0.25,0.0
8,negative,cafeinomanía,n,-0.25,0.0
8,negative,cafetera_exprés,n,-0.25,0.0
8,negative,cafeína,n,-0.25,0.0
8,negative,cafeínico,a,-0.25,0.0
8,negative,caftán,n,-0.25,0.0
8,negative,cajón,n,-0.25,0.0
8,negative,caldera_volcánica,n,-0.25,0.0
8,negative,cale,n,-0.25,0.0
8,negative,calor_de_condensación,n,-0.25,0.0
8,negative,calumia,n,-0.25,0.0
8,negative,calumniador,n,-0.25,0.0
8,negative,camandulería,n,-0.25,0.0
8,negative,camilla,n,-0.25,0.0
8,negative,camisa,n,-0.25,0.0
8,negative,camisa_de_dormir,n,-0.25,0.0
8,negative,camisola,n,-0.25,0.088
8,negative,campaña_naval,n,-0.25,0.0
8,negative,camperas,n,-0.25,0.0
8,negative,campilotropo,a,-0.25,0.0
8,negative,campo_eléctrico,n,-0.25,0.0
8,negative,campo_gravitacional,n,-0.25,0.0
8,negative,campo_magnético,n,-0.25,0.0
8,negative,canijo,a,-0.25,0.0
8,negative,canillera,n,-0.25,0.265
8,negative,canto_de_sirena,n,-0.25,0.0
8,negative,caos,n,-0.25,0.102
8,negative,capero,n,-0.25,0.0
8,negative,capital_del_Tíbet,n,-0.25,0.0
8,negative,caquético,a,-0.25,0.0
8,negative,cara_de_póker,n,-0.25,0.0
8,negative,carapacho,n,-0.25,0.0
8,negative,carbunco,n,-0.25,0.072
8,negative,carcelero,n,-0.25,0.0
8,negative,carcinoide,n,-0.25,0.0
8,negative,carcomer,v,-0.25,0.0
8,negative,cardamine,n,-0.25,0.0
8,negative,carencia,n,-0.25,0.0
8,negative,careta,n,-0.25,0.0
8,negative,careta_antigás,n,-0.25,0.0
8,negative,carga_negativa,n,-0.25,0.0
8,negative,cargo_imprevisible,a,-0.25,0.0
8,negative,cargo_irregular,a,-0.25,0.0
8,negative,carmelita,n,-0.25,0.0
8,negative,carnear,v,-0.25,0.0
8,negative,carnezuelo,n,-0.25,0.0
8,negative,carraspera,n,-0.25,0.0
8,negative,carretón,n,-0.25,0.0
8,negative,carroza,a,-0.25,0.0
8,negative,cartilaginoso,a,-0.25,0.088
8,negative,cartujo,a,-0.25,0.0
8,negative,carácter_desagradable,n,-0.25,0.0
8,negative,casa_de_naipes,n,-0.25,0.0
8,negative,casa_de_rancho,n,-0.25,0.0
8,negative,casanova,n,-0.25,0.0
8,negative,cascar,v,-0.25,0.072
8,negative,casco_del_bateador,n,-0.25,0.0
8,negative,casquivano,a,-0.25,0.177
8,negative,cassiope,n,-0.25,0.0
8,negative,castigado,a,-0.25,0.0
8,negative,casulla,n,-0.25,0.0
8,negative,catacaldos,n,-0.25,0.0
8,negative,catetismo,n,-0.25,0.0
8,negative,cateto,n,-0.25,0.0
8,negative,causa_perdida,n,-0.25,0.0
8,negative,caza_de_ratas,n,-0.25,0.0
8,negative,cazabombardero,n,-0.25,0.0
8,negative,cazar_al_acecho,v,-0.25,0.0
8,negative,cazar_con_halcones,v,-0.25,0.0
8,negative,cazar_con_halcón,v,-0.25,0.0
8,negative,cazar_con_hurones,v,-0.25,0.0
8,negative,cazar_conejos,v,-0.25,0.0
8,negative,cazar_furtivamente,v,-0.25,0.0
8,negative,cazatorpedero,n,-0.25,0.0
8,negative,caído,a,-0.25,0.0
8,negative,cebolla_silvestre,n,-0.25,0.0
8,negative,ceborrincha,n,-0.25,0.0
8,negative,cefotaxima,n,-0.25,0.0
8,negative,ceftriaxona,n,-0.25,0.0
8,negative,ceguera_objetiva,n,-0.25,0.0
8,negative,celinda,n,-0.25,0.0
8,negative,cenizas,n,-0.25,0.0
8,negative,censor,n,-0.25,0.0
8,negative,centrospermo,n,-0.25,0.0
8,negative,cepillo_de_fregar,n,-0.25,0.0
8,negative,cepillo_de_púas,n,-0.25,0.0
8,negative,cerapteryx,n,-0.25,0.0
8,negative,cerco,n,-0.25,0.0
8,negative,cercosporella,n,-0.25,0.0
8,negative,cereza_Bing,n,-0.25,0.0
8,negative,cereza_picota,n,-0.25,0.0
8,negative,chacota,n,-0.25,0.0
8,negative,chacó,n,-0.25,0.0
8,negative,chalado,a,-0.25,0.072
8,negative,chaladura,n,-0.25,0.0
8,negative,chamarasca,n,-0.25,0.0
8,negative,chancroso,a,-0.25,0.0
8,negative,changarro,n,-0.25,0.0
8,negative,chapa_de_identificación,n,-0.25,0.0
8,negative,chaparral,n,-0.25,0.0
8,negative,chapuza,n,-0.25,0.088
8,negative,charlatanismo,n,-0.25,0.0
8,negative,cheque,n,-0.25,0.0
8,negative,cheviot,n,-0.25,0.0
8,negative,chevió,n,-0.25,0.0
8,negative,chichón,n,-0.25,0.0
8,negative,chicoria,n,-0.25,0.0
8,negative,chifladura,n,-0.25,0.0
8,negative,chilaba,n,-0.25,0.0
8,negative,chilindrina,n,-0.25,0.0
8,negative,chiste_morboso,n,-0.25,0.0
8,negative,chiste_negro,n,-0.25,0.0
8,negative,chiste_étnico,n,-0.25,0.0
8,negative,chorizada,n,-0.25,0.0
8,negative,chorreces,n,-0.25,0.0
8,negative,chupóptero,n,-0.25,0.0
8,negative,chámara,n,-0.25,0.0
8,negative,cicadófitos,n,-0.25,0.0
8,negative,cicatería,n,-0.25,0.0
8,negative,ciclónico,a,-0.25,0.0
8,negative,ciego,n,-0.25,0.0
8,negative,cieno,n,-0.25,0.0
8,negative,cimarra,n,-0.25,0.0
8,negative,cimbreo,n,-0.25,0.0
8,negative,cinemática,n,-0.25,0.0
8,negative,cinturón_salvavidas,n,-0.25,0.0
8,negative,circulativo,a,-0.25,0.0
8,negative,circunstante,n,-0.25,0.0
8,negative,cirrosis,n,-0.25,0.0
8,negative,cirrosis_hepática,n,-0.25,0.0
8,negative,ciruela_damascena,n,-0.25,0.0
8,negative,cistoplejía,n,-0.25,0.0
8,negative,clamoreo,n,-0.25,0.0
8,negative,claramente,r,-0.25,0.0
8,negative,claro,r,-0.25,0.0
8,negative,clase_baja,n,-0.25,0.0
8,negative,claustrofobia,n,-0.25,0.0
8,negative,cleptomanía,n,-0.25,0.0
8,negative,clinch,v,-0.25,0.0
8,negative,clinodactilia,n,-0.25,0.0
8,negative,cobalto,n,-0.25,0.0
8,negative,coccidioidomicosis,n,-0.25,0.0
8,negative,coccidioidosis,n,-0.25,0.0
8,negative,cocculus,n,-0.25,0.0
8,negative,cocear,v,-0.25,0.0
8,negative,coche_deportivo,n,-0.25,0.0
8,negative,cocido,a,-0.25,0.0
8,negative,cocodrilo_africano,n,-0.25,0.0
8,negative,cocodrilo_del_Nilo,n,-0.25,0.0
8,negative,coenzima,n,-0.25,0.0
8,negative,cogotazo,n,-0.25,0.0
8,negative,cola_cortada,n,-0.25,0.0
8,negative,colaboracionista,n,-0.25,0.088
8,negative,colifato,n,-0.25,0.0
8,negative,colonia_de_conejos,n,-0.25,0.0
8,negative,colonización,n,-0.25,0.0
8,negative,color_acromático,n,-0.25,0.0
8,negative,combarse,v,-0.25,0.0
8,negative,combatiente,a,-0.25,0.0
8,negative,combatividad,n,-0.25,0.0
8,negative,combustión,n,-0.25,0.0
8,negative,comida_recalentada,n,-0.25,0.0
8,negative,common_arrowhead,n,-0.25,0.0
8,negative,commutar,v,-0.25,0.0
8,negative,comparativo,a,-0.25,0.0
8,negative,competidor,n,-0.25,0.0
8,negative,competidora,n,-0.25,0.0
8,negative,comprador_compulsivo,n,-0.25,0.0
8,negative,computar,v,-0.25,0.0
8,negative,con_curiosidad,r,-0.25,0.0
8,negative,con_importancia,r,-0.25,0.0
8,negative,con_indecisión,r,-0.25,0.0
8,negative,con_intencionalidad,r,-0.25,0.0
8,negative,con_voz_sollozante,r,-0.25,0.0
8,negative,concernir,v,-0.25,0.0
8,negative,concertina,n,-0.25,0.0
8,negative,concluyentemente,r,-0.25,0.0
8,negative,concusión,n,-0.25,0.072
8,negative,condenada_a_cadena_perpétua,n,-0.25,0.0
8,negative,condenado_a_cadena_perpétua,n,-0.25,0.0
8,negative,condicionamiento_adverso,n,-0.25,0.0
8,negative,conejal,n,-0.25,0.0
8,negative,conejar,n,-0.25,0.0
8,negative,conflagración,n,-0.25,0.0
8,negative,confrontacional,a,-0.25,0.0
8,negative,confutación,n,-0.25,0.0
8,negative,congelamiento,n,-0.25,0.0
8,negative,conglomerado_de_madera,n,-0.25,0.0
8,negative,conjunción_adversativa,n,-0.25,0.0
8,negative,conminatorio,a,-0.25,0.0
8,negative,conocerse,v,-0.25,0.0
8,negative,conquista_normanda,n,-0.25,0.0
8,negative,conquistar,v,-0.25,0.0
8,negative,conseguir_con_artimañas,v,-0.25,0.0
8,negative,conseja,n,-0.25,0.0
8,negative,conservacionista,n,-0.25,0.0
8,negative,consolación,n,-0.25,0.072
8,negative,conspiración,n,-0.25,0.0
8,negative,contar_cuentos,v,-0.25,0.0
8,negative,contraalmirante,n,-0.25,0.0
8,negative,contrabandista_de_licores,n,-0.25,0.0
8,negative,contradecir,v,-0.25,0.094
8,negative,contrainteligencia,n,-0.25,0.0
8,negative,contralmirante,n,-0.25,0.0
8,negative,contraproducente,a,-0.25,0.0
8,negative,contrincante,n,-0.25,0.0
8,negative,controversia,n,-0.25,0.072
8,negative,cookie,n,-0.25,0.0
8,negative,copiado,a,-0.25,0.0
8,negative,copo_de_algodón,n,-0.25,0.0
8,negative,coptis,n,-0.25,0.0
8,negative,corajoso,a,-0.25,0.0
8,negative,corbata,n,-0.25,0.0
8,negative,cordón_de_apertura,n,-0.25,0.0
8,negative,corindón,n,-0.25,0.0
8,negative,corona_de_laurel,n,-0.25,0.0
8,negative,corpacho,n,-0.25,0.0
8,negative,correccional,a,-0.25,0.0
8,negative,corromperse,v,-0.25,0.144
8,negative,corroído,a,-0.25,0.0
8,negative,cortar_irregularmente,v,-0.25,0.0
8,negative,cortavientos,n,-0.25,0.0
8,negative,corteza_de_trigo,n,-0.25,0.0
8,negative,cortina_rompeviento,n,-0.25,0.0
8,negative,cotarro,n,-0.25,0.0
8,negative,cresa,n,-0.25,0.0
8,negative,crescentia,n,-0.25,0.0
8,negative,cretinismo,n,-0.25,0.0
8,negative,crimen_de_guerra,n,-0.25,0.0
8,negative,criminal,n,-0.25,0.0
8,negative,criminológico,a,-0.25,0.0
8,negative,criofobia,n,-0.25,0.0
8,negative,criogenia,n,-0.25,0.0
8,negative,criopatía,n,-0.25,0.0
8,negative,criptograma,n,-0.25,0.0
8,negative,cromatográfico,a,-0.25,0.0
8,negative,cromoestesia,n,-0.25,0.0
8,negative,crucialidad,n,-0.25,0.0
8,negative,cruzar_el_rostro,v,-0.25,0.0
8,negative,crítica_constante,n,-0.25,0.0
8,negative,crítica_maliciosa,n,-0.25,0.0
8,negative,crítica_textual,n,-0.25,0.0
8,negative,cuadrilátero_de_boxeo,n,-0.25,0.0
8,negative,cuarcita,n,-0.25,0.0
8,negative,cuartazos,n,-0.25,0.0
8,negative,cuartearse,v,-0.25,0.0
8,negative,cucharada_sopera,n,-0.25,0.0
8,negative,cuchichear,v,-0.25,0.0
8,negative,cuelgacapas,n,-0.25,0.0
8,negative,culí,n,-0.25,0.0
8,negative,curiosamente,r,-0.25,0.0
8,negative,currar,v,-0.25,0.0
8,negative,curruscar,v,-0.25,0.0
8,negative,custodiar,v,-0.25,0.088
8,negative,cámara_de_tortura,n,-0.25,0.0
8,negative,céfiro,n,-0.25,0.0
8,negative,célula_adiposa,n,-0.25,0.0
8,negative,célula_de_Golgi,n,-0.25,0.0
8,negative,cólico,n,-0.25,0.0
8,negative,dar_alivio,v,-0.25,0.0
8,negative,dar_bastonazos,v,-0.25,0.0
8,negative,dar_garrotazos,v,-0.25,0.0
8,negative,dar_la_tabarra,v,-0.25,0.088
8,negative,dar_oropel,v,-0.25,0.0
8,negative,dar_una_patada,v,-0.25,0.0
8,negative,dar_vueltas_a,v,-0.25,0.0
8,negative,dar_órdenes,v,-0.25,0.0
8,negative,de_Sísifo,a,-0.25,0.0
8,negative,de_forma_genérica,r,-0.25,0.0
8,negative,de_forma_inclinada,r,-0.25,0.0
8,negative,de_forma_penetrante,r,-0.25,0.0
8,negative,de_la_nada,r,-0.25,0.0
8,negative,de_mala_gana,r,-0.25,0.0
8,negative,de_moneras,a,-0.25,0.0
8,negative,de_poca_fiabilidad,n,-0.25,0.0
8,negative,decaer,v,-0.25,0.163
8,negative,decepción,n,-0.25,0.265
8,negative,deceso,n,-0.25,0.0
8,negative,decir_entre_dientes,v,-0.25,0.0
8,negative,decir_verbalmente,v,-0.25,0.0
8,negative,declaración_incorrecta,n,-0.25,0.0
8,negative,defecto_visual,n,-0.25,0.0
8,negative,defector,n,-0.25,0.0
8,negative,defender,n,-0.25,0.0
8,negative,defensa_comercial,n,-0.25,0.0
8,negative,defervescente,a,-0.25,0.0
8,negative,deficiencia_auditiva,n,-0.25,0.0
8,negative,deficiencia_visual,n,-0.25,0.0
8,negative,deforme,a,-0.25,0.0
8,negative,degollador,n,-0.25,0.0
8,negative,dejado,n,-0.25,0.0
8,negative,dejar_suelto,r,-0.25,0.0
8,negative,del_dictioptero,a,-0.25,0.0
8,negative,del_mecóptero,a,-0.25,0.0
8,negative,delgadamente,r,-0.25,0.0
8,negative,delincuente_habitual,n,-0.25,0.0
8,negative,delito_informático,n,-0.25,0.0
8,negative,demonio,n,-0.25,0.164
8,negative,demonio_necrófano,n,-0.25,0.0
8,negative,demérito,n,-0.25,0.191
8,negative,dendrita,n,-0.25,0.0
8,negative,dendroctonus,n,-0.25,0.0
8,negative,denunciador,n,-0.25,0.0
8,negative,denunciante,n,-0.25,0.0
8,negative,denunciatorio,a,-0.25,0.0
8,negative,departamento_de_química,n,-0.25,0.0
8,negative,deportivo,n,-0.25,0.0
8,negative,deprecar,v,-0.25,0.0
8,negative,depresión_distímica,n,-0.25,0.0
8,negative,derecho_del_mar,n,-0.25,0.0
8,negative,derecho_marítimo,n,-0.25,0.0
8,negative,dermatitis_atópica,n,-0.25,0.0
8,negative,dermatofitosis,n,-0.25,0.0
8,negative,dermatomiositis,n,-0.25,0.0
8,negative,derrochador,a,-0.25,0.102
8,negative,derroche_de_energía,n,-0.25,0.0
8,negative,derrotamiento,n,-0.25,0.0
8,negative,derruir,v,-0.25,0.0
8,negative,derruirse,v,-0.25,0.0
8,negative,derrumbar,v,-0.25,0.0
8,negative,desaborido,a,-0.25,0.088
8,negative,desabotonado,a,-0.25,0.0
8,negative,desabrimiento,n,-0.25,0.177
8,negative,desacorde,a,-0.25,0.0
8,negative,desafecto,a,-0.25,0.0
8,negative,desafiante,a,-0.25,0.0
8,negative,desaforado,a,-0.25,0.0
8,negative,desahucio,n,-0.25,0.0
8,negative,desaliñado,a,-0.25,0.056
8,negative,desalmado,a,-0.25,0.0
8,negative,desamparado,a,-0.25,0.0
8,negative,desangrarse,v,-0.25,0.0
8,negative,desarreglado,a,-0.25,0.0
8,negative,desatinado,n,-0.25,0.0
8,negative,desbocado,a,-0.25,0.0
8,negative,desbridamiento,n,-0.25,0.0
8,negative,descabellado,a,-0.25,0.177
8,negative,descalificar,v,-0.25,0.265
8,negative,descalzo,r,-0.25,0.0
8,negative,descansadamente,r,-0.25,0.0
8,negative,descararse,v,-0.25,0.072
8,negative,descaro,n,-0.25,0.127
8,negative,descendente,n,-0.25,0.0
8,negative,descerebrar,v,-0.25,0.0
8,negative,descerrajar,v,-0.25,0.0
8,negative,descoco,n,-0.25,0.0
8,negative,descolado,a,-0.25,0.0
8,negative,descolorarse,v,-0.25,0.0
8,negative,desconfiar,v,-0.25,0.0
8,negative,desconsoladamente,r,-0.25,0.0
8,negative,descontrolar,v,-0.25,0.0
8,negative,descordar,v,-0.25,0.0
8,negative,descruzado,a,-0.25,0.0
8,negative,desenredado,a,-0.25,0.088
8,negative,desenvueltamente,r,-0.25,0.0
8,negative,deseo_sexual_inhibido,n,-0.25,0.0
8,negative,desequilibrio_mental,n,-0.25,0.0
8,negative,desescalada,n,-0.25,0.0
8,negative,desfallecer,v,-0.25,0.088
8,negative,desgajar,v,-0.25,0.0
8,negative,desgastarse,v,-0.25,0.072
8,negative,desgrapar,v,-0.25,0.0
8,negative,desgreñado,a,-0.25,0.0
8,negative,deshaucio,n,-0.25,0.0
8,negative,desiderátum,n,-0.25,0.0
8,negative,deslustrar,v,-0.25,0.0
8,negative,desmaño,n,-0.25,0.0
8,negative,desmejora,n,-0.25,0.0
8,negative,desmelenado,a,-0.25,0.0
8,negative,desmemoriado,a,-0.25,0.0
8,negative,desmentir,v,-0.25,0.088
8,negative,desmerecimiento,n,-0.25,0.0
8,negative,desmotivado,a,-0.25,0.0
8,negative,desodorante,n,-0.25,0.0
8,negative,desoladamente,r,-0.25,0.0
8,negative,desorden_gastrointestinal,n,-0.25,0.0
8,negative,despectivo,n,-0.25,0.0
8,negative,despeinado,a,-0.25,0.0
8,negative,despeinar,v,-0.25,0.0
8,negative,despellejarse,v,-0.25,0.072
8,negative,desperdicio_de_energía,n,-0.25,0.0
8,negative,desperdicio_de_material,n,-0.25,0.0
8,negative,despojaron,v,-0.25,0.0
8,negative,despojarse,v,-0.25,0.0
8,negative,despojo,n,-0.25,0.072
8,negative,desproporción,n,-0.25,0.0
8,negative,desprotegido,a,-0.25,0.265
8,negative,destapar,v,-0.25,0.0
8,negative,destructivamente,r,-0.25,0.0
8,negative,destruído,a,-0.25,0.0
8,negative,desvalorizar,v,-0.25,0.088
8,negative,desventurado,n,-0.25,0.0
8,negative,desvergüenza,n,-0.25,0.112
8,negative,desvitalizar,v,-0.25,0.0
8,negative,deteriorarse,v,-0.25,0.217
8,negative,deus_ex_machina,n,-0.25,0.0
8,negative,dhoti,n,-0.25,0.0
8,negative,diablillo,n,-0.25,0.144
8,negative,diabético,a,-0.25,0.0
8,negative,diagnóstico_médico,n,-0.25,0.0
8,negative,diarrea,n,-0.25,0.0
8,negative,dicranales,n,-0.25,0.0
8,negative,dificultoso,n,-0.25,0.0
8,negative,difracción,n,-0.25,0.0
8,negative,digitaria_ischaemum,n,-0.25,0.0
8,negative,diltiazem,n,-0.25,0.0
8,negative,diluído,r,-0.25,0.0
8,negative,dinamitar,v,-0.25,0.0
8,negative,dingo,n,-0.25,0.0
8,negative,dipsnea,n,-0.25,0.0
8,negative,dipsomanía,n,-0.25,0.0
8,negative,dipsosaurus,n,-0.25,0.0
8,negative,discapacitar,v,-0.25,0.0
8,negative,disconforme,a,-0.25,0.0
8,negative,disentería,n,-0.25,0.0
8,negative,disfemismo,n,-0.25,0.0
8,negative,disfuerzo,n,-0.25,0.0
8,negative,dislocación,n,-0.25,0.0
8,negative,disléxico,a,-0.25,0.088
8,negative,disnea,n,-0.25,0.0
8,negative,disolutamente,r,-0.25,0.0
8,negative,disparar_un_cañon,v,-0.25,0.0
8,negative,dispepsia,n,-0.25,0.0
8,negative,displasia,n,-0.25,0.0
8,negative,dispnea,n,-0.25,0.0
8,negative,distendido,a,-0.25,0.0
8,negative,distimia,n,-0.25,0.0
8,negative,distorsionado,a,-0.25,0.0
8,negative,distrito_policial,n,-0.25,0.0
8,negative,disturbio_racial,n,-0.25,0.0
8,negative,diverticulitis,n,-0.25,0.0
8,negative,dióxido_de_nitrógeno,n,-0.25,0.0
8,negative,domador,n,-0.25,0.0
8,negative,dormán,n,-0.25,0.0
8,negative,driblar,v,-0.25,0.0
8,negative,dubitativo,a,-0.25,0.0
8,negative,délfico,a,-0.25,0.088
8,negative,día_y_noche,r,-0.25,0.0
8,negative,ebonita,n,-0.25,0.0
8,negative,ebrio,n,-0.25,0.0
8,negative,eccema_atópico,n,-0.25,0.0
8,negative,echar_a_perder,v,-0.25,0.0
8,negative,echar_abajo,v,-0.25,0.0
8,negative,ecologista,n,-0.25,0.0
8,negative,ectrodactilia,n,-0.25,0.0
8,negative,edentados,n,-0.25,0.0
8,negative,efectismo,n,-0.25,0.0
8,negative,electrocutar,v,-0.25,0.0
8,negative,elefantiasis_neuromatosa,n,-0.25,0.0
8,negative,elemento_no_metálico,n,-0.25,0.0
8,negative,elisio,a,-0.25,0.0
8,negative,elíseo,a,-0.25,0.0
8,negative,elísio,a,-0.25,0.0
8,negative,embargo_de_nómina,n,-0.25,0.0
8,negative,emboscar,v,-0.25,0.0
8,negative,embotado,a,-0.25,0.0
8,negative,embustero,a,-0.25,0.0
8,negative,embólico,a,-0.25,0.0
8,negative,emitir_un_chillido,v,-0.25,0.0
8,negative,empacho,n,-0.25,0.0
8,negative,empeorado,a,-0.25,0.0
8,negative,empeoramiento,n,-0.25,0.0
8,negative,en_cualquier_instante,r,-0.25,0.0
8,negative,en_cualquier_momento,r,-0.25,0.0
8,negative,en_círculos,r,-0.25,0.0
8,negative,en_el_acto,r,-0.25,0.0
8,negative,en_general,r,-0.25,0.0
8,negative,en_poco_tiempo,r,-0.25,0.0
8,negative,en_un_instante,r,-0.25,0.088
8,negative,enajenación_mental,n,-0.25,0.0
8,negative,enanismo,n,-0.25,0.0
8,negative,encamisar,v,-0.25,0.0
8,negative,encamisarse,v,-0.25,0.0
8,negative,encanecer,v,-0.25,0.0
8,negative,encefalitis_letárgica,n,-0.25,0.0
8,negative,encender(se),v,-0.25,0.0
8,negative,enchaquetar,v,-0.25,0.0
8,negative,enchaquetarse,v,-0.25,0.0
8,negative,encontrado,a,-0.25,0.0
8,negative,encopresis_infantil,n,-0.25,0.0
8,negative,encostrarse,v,-0.25,0.0
8,negative,endeblez,n,-0.25,0.088
8,negative,endemoniado,a,-0.25,0.0
8,negative,endiosamiento,n,-0.25,0.265
8,negative,endocarpio,n,-0.25,0.0
8,negative,endocarpo,n,-0.25,0.0
8,negative,energía_cinética,n,-0.25,0.0
8,negative,energía_eólica,n,-0.25,0.0
8,negative,energía_radiante,n,-0.25,0.0
8,negative,enervador,a,-0.25,0.0
8,negative,enfermedad_cardiovascular,n,-0.25,0.0
8,negative,enfermedad_del_sudor,n,-0.25,0.0
8,negative,enfermo,n,-0.25,0.0
8,negative,enfermo_incurable,n,-0.25,0.0
8,negative,enfrentarse_a,v,-0.25,0.0
8,negative,engatusamiento,n,-0.25,0.0
8,negative,engomar,v,-0.25,0.0
8,negative,engrisecer,v,-0.25,0.0
8,negative,enhollinar,v,-0.25,0.0
8,negative,enojadizo,a,-0.25,0.354
8,negative,enrevesar,v,-0.25,0.0
8,negative,enronquecimiento,n,-0.25,0.0
8,negative,enseguida,r,-0.25,0.0
8,negative,ensordecedor,a,-0.25,0.0
8,negative,ensordecido,a,-0.25,0.0
